"scenario","iteration","year","SpawnBio_re","LnQ_base_ResFish_3_re"
"LRFSelex_poorrec_25_yrfwd",50,1976,-0.114644459358046,0.0190298431762391
"XLRF_poorrec_25_yrfwd",50,1976,-0.107457278590863,0.0413260027185491
"XLRF_SQ_25_yrfwd",50,1976,0.0335093277015135,-0.0100892189711649
"HRF_poorrec_25_yrfwd",51,1976,0.00484054920150002,0.00624080226847473
"HRF_SQ_25_yrfwd",51,1976,0.00856739674966928,-0.00514058581454252
"HRFSelex_poorrec_25_yrfwd",51,1976,0.0101150180164596,0.00764065213964792
"IRF_poorrec_25_yrfwd",51,1976,0.00817117542373127,0.0107727577042463
"IRF_SQ_25_yrfwd",51,1976,0.013778234537986,-0.0129154487556629
"IRFSelex_poorrec_25_yrfwd",51,1976,0.0163980567437851,0.0127671926377572
"IRFSelex_poorrec_qprior_25_yrfwd",51,1976,0.0112731142821122,0.00748615365888301
"LRF_poorrec_25_yrfwd",51,1976,0.00610419348123742,-0.00452883425434196
"LRF_SQ_25_yrfwd",51,1976,0.011175958489297,-0.00883606462718263
"LRFSelex_poorrec_25_yrfwd",51,1976,0.00499300744406694,0.0129216911185223
"XLRF_poorrec_25_yrfwd",51,1976,0.00572891165338031,0.00358467687188954
"XLRF_SQ_25_yrfwd",51,1976,0.0127159527693183,-0.0180607163423499
"HRF_poorrec_25_yrfwd",52,1976,0.076763141791726,0.0107790000671054
"HRF_SQ_25_yrfwd",52,1976,0.0245722757491261,0.00615809096059041
"HRFSelex_poorrec_25_yrfwd",52,1976,0.0801405036630347,0.0205841915281772
"IRF_poorrec_25_yrfwd",52,1976,0.0779971128458077,0.0204983590388634
"IRF_SQ_25_yrfwd",52,1976,0.022981498649102,-0.000777174175969051
"IRFSelex_poorrec_25_yrfwd",52,1976,0.077466336255422,0.0173506475671171
"IRFSelex_poorrec_qprior_25_yrfwd",52,1976,0.0705425753821085,0.00991443281110767
"LRF_poorrec_25_yrfwd",52,1976,0.0770978353105044,0.0369329398563945
"LRF_SQ_25_yrfwd",52,1976,0.0246047405879022,0.00517179762883853
"LRFSelex_poorrec_25_yrfwd",52,1976,0.0781729114617317,0.0237709177677935
"XLRF_poorrec_25_yrfwd",52,1976,0.0796570574692438,0.0230046677268281
"XLRF_SQ_25_yrfwd",52,1976,0.0237895124141936,0.0013077750190003
"HRF_poorrec_25_yrfwd",54,1976,-0.0431023741953347,0.00424012497210443
"HRF_SQ_25_yrfwd",54,1976,-0.032563686600443,-0.00230343189504089
"IRF_poorrec_25_yrfwd",54,1976,-0.0464525507025681,0.0108679537378489
"IRF_SQ_25_yrfwd",54,1976,-0.0339377912101751,0.00951336099740483
"IRFSelex_poorrec_qprior_25_yrfwd",54,1976,-0.0466671281234859,0.00179467932201708
"IRFSelex_SQ_25_yrfwd",54,1976,0.0165102079941772,-0.00831794850986998
"LRF_poorrec_25_yrfwd",54,1976,-0.0505191389215755,-0.00321325628176769
"LRF_SQ_25_yrfwd",54,1976,-0.0356341252027823,0.0104481548355684
"LRFSelex_poorrec_25_yrfwd",54,1976,-0.0297155118709767,0.00504382919022514
"XLRF_poorrec_25_yrfwd",54,1976,-0.0445801896587527,0.00181028522916502
"XLRF_SQ_25_yrfwd",54,1976,-0.0316747779580287,0.00097380860603356
"HRF_poorrec_25_yrfwd",55,1976,0.0180516961743923,0.0107306217549467
"HRF_SQ_25_yrfwd",55,1976,-0.00936289594517206,0.0089890025172328
"HRFSelex_poorrec_25_yrfwd",55,1976,0.0201113770145969,0.00734882167598091
"IRF_poorrec_25_yrfwd",55,1976,0.0158014721727591,0.0179811262158952
"IRF_SQ_25_yrfwd",55,1976,-0.00782425519109244,0.00437433577357705
"IRFSelex_poorrec_25_yrfwd",55,1976,0.0181946035454638,0.00969126833889165
"IRFSelex_poorrec_qprior_25_yrfwd",55,1976,0.0143973505427078,0.00558379357754496
"IRFSelex_SQ_25_yrfwd",55,1976,0.0189287404973407,0.00365802463548501
"LRF_poorrec_25_yrfwd",55,1976,0.0142635166555139,0.0301927485591847
"LRF_SQ_25_yrfwd",55,1976,-0.00410385097026607,0.0118230352553049
"LRFSelex_poorrec_25_yrfwd",55,1976,0.0161825584956164,0.0116966274074063
"XLRF_poorrec_25_yrfwd",55,1976,0.0159216958341368,0.0176705686636507
"XLRF_SQ_25_yrfwd",55,1976,-0.00543863395882092,-0.00102530809962186
"HRF_poorrec_25_yrfwd",56,1976,0.0754165504645351,0.0157806933080309
"HRF_SQ_25_yrfwd",56,1976,0.0745197258097732,-0.00324290750534882
"HRFSelex_poorrec_25_yrfwd",56,1976,0.0818254397908908,0.0214097440163051
"IRF_poorrec_25_yrfwd",56,1976,0.0734916963323873,0.0206965540596427
"IRF_SQ_25_yrfwd",56,1976,0.0750698714365568,0.00102998987176636
"IRFSelex_poorrec_25_yrfwd",56,1976,0.0856888188941932,0.0215330306827741
"IRFSelex_poorrec_qprior_25_yrfwd",56,1976,0.0764719392358548,0.012508134579101
"IRFSelex_SQ_25_yrfwd",56,1976,-0.0299561760257809,0.0179093390430146
"LRF_poorrec_25_yrfwd",56,1976,0.0756024738750266,0.0130683866457132
"LRF_SQ_25_yrfwd",56,1976,0.0758230119737578,0.012107062765398
"XLRF_poorrec_25_yrfwd",56,1976,0.0734780254933805,0.0422873265988642
"XLRF_SQ_25_yrfwd",56,1976,0.074278485481451,0.0114235240323167
"HRF_poorrec_25_yrfwd",57,1976,-0.0330550653367968,0.00627825644562983
"HRF_SQ_25_yrfwd",57,1976,-0.0305736603811136,0.00509220750238383
"IRF_poorrec_25_yrfwd",57,1976,-0.0281771132834963,0.0103092622619514
"IRF_SQ_25_yrfwd",57,1976,-0.0320165182347381,0.0143995705254353
"IRFSelex_poorrec_25_yrfwd",57,1976,-0.0239303867330281,0.000881733753860536
"IRFSelex_poorrec_qprior_25_yrfwd",57,1976,-0.0242608712894847,0.000507191982309209
"IRFSelex_SQ_25_yrfwd",57,1976,0.0129013057034983,-0.00402476345346237
"LRF_poorrec_25_yrfwd",57,1976,-0.0320041244472646,0.00569459551829568
"LRF_SQ_25_yrfwd",57,1976,-0.0341346051331623,0.00362837341190387
"LRFSelex_poorrec_25_yrfwd",57,1976,-0.0283919282451932,-0.00081150717169454
"XLRF_poorrec_25_yrfwd",57,1976,-0.0341985419021369,0.00444144117431329
"XLRF_SQ_25_yrfwd",57,1976,-0.0331217615659629,0.0220979645215308
"HRF_poorrec_25_yrfwd",58,1976,0.0278857742377812,0.0267532066237712
"HRF_SQ_25_yrfwd",58,1976,0.0154966432876477,0.0147429004826908
"HRFSelex_poorrec_25_yrfwd",58,1976,0.0299874167062316,0.0273259434161019
"IRF_poorrec_25_yrfwd",58,1976,0.0258671350263785,0.0311884054352254
"IRF_SQ_25_yrfwd",58,1976,0.0165047294253909,0.00708820302660964
"IRFSelex_poorrec_25_yrfwd",58,1976,0.0196319303569472,0.030252051006347
"IRFSelex_poorrec_qprior_25_yrfwd",58,1976,0.00795171202517996,0.017590978537196
"IRFSelex_SQ_25_yrfwd",58,1976,0.0583063229767767,0.0139906957581585
"LRF_poorrec_25_yrfwd",58,1976,0.023463360702274,0.0273212616439576
"LRF_SQ_25_yrfwd",58,1976,0.0183850603064295,0.0210305204726093
"LRFSelex_poorrec_25_yrfwd",58,1976,0.0210828272901429,0.02441388114229
"XLRF_poorrec_25_yrfwd",58,1976,0.0226134073501045,0.017937429675881
"XLRF_SQ_25_yrfwd",58,1976,0.0180097090849295,0.026778176075208
"HRF_poorrec_25_yrfwd",59,1976,0.0328677523718092,0.0149176866427481
"HRF_SQ_25_yrfwd",59,1976,0.102194043547176,0.0443847605195519
"HRFSelex_poorrec_25_yrfwd",59,1976,0.0220887530781809,0.00835384209631034
"IRF_poorrec_25_yrfwd",59,1976,0.0288363598047137,0.0124410291783646
"IRF_SQ_25_yrfwd",59,1976,0.0941728539250855,0.0402866493024941
"IRFSelex_poorrec_25_yrfwd",59,1976,0.0164807074645156,0.00540276505462853
"IRFSelex_poorrec_qprior_25_yrfwd",59,1976,0.0141196305012119,0.00307748488958047
"IRFSelex_SQ_25_yrfwd",59,1976,0.0370709108570575,-0.00578198859832421
"LRF_poorrec_25_yrfwd",59,1976,0.030018849589641,0.0170182417448652
"LRF_SQ_25_yrfwd",59,1976,0.0926712271627597,0.0482128895429499
"LRFSelex_poorrec_25_yrfwd",59,1976,0.0208008929163789,0.0109116502778633
"XLRF_poorrec_25_yrfwd",59,1976,0.0297417645245259,0.0208807037639887
"XLRF_SQ_25_yrfwd",59,1976,0.0950863435388337,0.0491601681068318
"HRF_poorrec_25_yrfwd",60,1976,0.0207980627049268,0.0267095100837569
"HRF_SQ_25_yrfwd",60,1976,0.00620120302579212,0.02202617734865
"HRFSelex_poorrec_25_yrfwd",60,1976,0.0248162355613655,0.032663163660709
"IRF_poorrec_25_yrfwd",60,1976,0.0254877168920414,0.0339865445868571
"IRF_SQ_25_yrfwd",60,1976,0.00712397849135696,0.0247977864581301
"IRFSelex_poorrec_25_yrfwd",60,1976,0.0286629663759295,0.0324883775006516
"IRFSelex_poorrec_qprior_25_yrfwd",60,1976,0.0113687504018173,0.0183166532195767
"IRFSelex_SQ_25_yrfwd",60,1976,-0.0335109977728136,0.0223476590358983
"LRF_poorrec_25_yrfwd",60,1976,0.0216981334247691,0.0310229828194569
"LRF_SQ_25_yrfwd",60,1976,0.00552905793359052,0.0234088607219605
"XLRF_poorrec_25_yrfwd",60,1976,0.0207730607404867,0.0203142093345174
"XLRF_SQ_25_yrfwd",60,1976,0.00184934836102921,0.0380175504031787
"HRF_poorrec_25_yrfwd",61,1976,-0.00355173302945358,0.0352256536144061
"HRF_SQ_25_yrfwd",61,1976,0.0384510833037103,0.0330205389343975
"HRFSelex_poorrec_25_yrfwd",61,1976,-0.00429202398875424,0.0407314176562113
"IRF_poorrec_25_yrfwd",61,1976,-0.00342696489024566,0.0424215374003368
"IRF_SQ_25_yrfwd",61,1976,0.0378954663448469,0.0328363892300514
"IRFSelex_poorrec_25_yrfwd",61,1976,-0.00644635385907855,0.0432783017027606
"IRFSelex_poorrec_qprior_25_yrfwd",61,1976,-0.0239970721076666,0.0244950318594595
"IRFSelex_SQ_25_yrfwd",61,1976,0.0384622161143119,0.0414461682035884
"LRF_poorrec_25_yrfwd",61,1976,-0.00570051764914643,0.047765000007803
"LRF_SQ_25_yrfwd",61,1976,0.0416802334786102,0.0611220959357536
"LRFSelex_poorrec_25_yrfwd",61,1976,0.00154712492617883,0.0473967005991109
"XLRF_poorrec_25_yrfwd",61,1976,-0.00517371883915719,0.0625344305326452
"XLRF_SQ_25_yrfwd",61,1976,0.0396250481684057,0.0408266136898139
"HRF_poorrec_25_yrfwd",63,1976,0.0358397048016637,0.0130402960128468
"HRF_SQ_25_yrfwd",63,1976,0.0508275824886781,0.0227955485710451
"HRFSelex_poorrec_25_yrfwd",63,1976,0.0498053379614428,0.0163456271467877
"IRF_poorrec_25_yrfwd",63,1976,0.0366746407742703,0.0233292705955058
"IRF_SQ_25_yrfwd",63,1976,0.0506927970670692,0.0229453652796657
"IRFSelex_SQ_25_yrfwd",63,1976,0.0189989831803786,0.00594429003266323
"LRF_poorrec_25_yrfwd",63,1976,0.0386822396297513,0.0370687112485819
"LRF_SQ_25_yrfwd",63,1976,0.048650797929696,0.0216422720328098
"LRFSelex_poorrec_25_yrfwd",63,1976,0.0524352299201027,0.0229438046889509
"XLRF_poorrec_25_yrfwd",63,1976,0.0343793486248573,0.0540401352720032
"XLRF_SQ_25_yrfwd",63,1976,0.0458270433469916,0.0169495757534143
"HRF_poorrec_25_yrfwd",64,1976,0.0527097414949891,-0.00436029045714385
"HRF_SQ_25_yrfwd",64,1976,0.0906837130640328,0.00469893864225495
"HRFSelex_poorrec_25_yrfwd",64,1976,0.0590361558315406,-0.00462715146937408
"IRF_poorrec_25_yrfwd",64,1976,0.0531674102486667,0.00546050691107606
"IRF_SQ_25_yrfwd",64,1976,0.0889496223572424,0.00693370454584472
"LRF_poorrec_25_yrfwd",64,1976,0.0489861236079243,0.000877051981716182
"LRF_SQ_25_yrfwd",64,1976,0.0983915154831882,0.0151470934778232
"LRFSelex_poorrec_25_yrfwd",64,1976,0.056339957595589,-0.00554633940038986
"XLRF_poorrec_25_yrfwd",64,1976,0.0500789245095629,-0.010651031628492
"XLRF_SQ_25_yrfwd",64,1976,0.0916166934252907,0.0337118806210527
"HRF_poorrec_25_yrfwd",65,1976,0.0345162896965001,0.0462449846515904
"HRF_SQ_25_yrfwd",65,1976,0.0244131375518236,0.0109100896871484
"HRFSelex_poorrec_25_yrfwd",65,1976,0.0482590329219734,0.0437417971450553
"IRF_poorrec_25_yrfwd",65,1976,0.0341341808244592,0.0542336485206381
"IRF_SQ_25_yrfwd",65,1976,0.0237580748529653,0.00676360015793187
"IRFSelex_poorrec_25_yrfwd",65,1976,0.0512342116566923,0.0456582025428266
"IRFSelex_poorrec_qprior_25_yrfwd",65,1976,0.0318547037602149,0.0260634255278308
"IRFSelex_SQ_25_yrfwd",65,1976,0.0358651213978935,0.0421390704809585
"LRF_poorrec_25_yrfwd",65,1976,0.0388565194361654,0.052270425401423
"LRF_SQ_25_yrfwd",65,1976,0.0267186179594938,0.0154061515364796
"LRFSelex_poorrec_25_yrfwd",65,1976,0.0577537795837912,0.0504741854886912
"XLRF_poorrec_25_yrfwd",65,1976,0.0383637307529126,0.0657960651265718
"XLRF_SQ_25_yrfwd",65,1976,0.0293643906782592,0.0138205913702455
"HRF_poorrec_25_yrfwd",66,1976,0.0165676673623373,0.025006905613913
"HRF_SQ_25_yrfwd",66,1976,0.00684564871568688,6.08630378771494e-05
"HRFSelex_poorrec_25_yrfwd",66,1976,0.0164392358323968,0.0130777501900019
"IRF_poorrec_25_yrfwd",66,1976,0.0170706908546048,0.0243405333786945
"IRF_SQ_25_yrfwd",66,1976,0.00271790348238436,-0.00430098800998144
"IRFSelex_poorrec_25_yrfwd",66,1976,0.0094825279606143,0.0142996927196883
"IRFSelex_poorrec_qprior_25_yrfwd",66,1976,0.00311446460105957,0.00807137517693204
"IRFSelex_SQ_25_yrfwd",66,1976,0.0582746985539766,0.0175191913643152
"LRF_poorrec_25_yrfwd",66,1976,0.0148623820481261,0.0237319029999236
"LRF_SQ_25_yrfwd",66,1976,0.00381486591424841,-0.00847868935349398
"LRFSelex_poorrec_25_yrfwd",66,1976,0.0163179393874529,0.0226113988666991
"XLRF_poorrec_25_yrfwd",66,1976,0.0126861811241326,0.0356610584238346
"XLRF_SQ_25_yrfwd",66,1976,0.00375078219829757,0.000265300421515627
"HRF_poorrec_25_yrfwd",69,1976,0.0844451490929976,0.0215377124549185
"HRF_SQ_25_yrfwd",69,1976,0.0344337194337194,0.00721929264665264
"HRFSelex_poorrec_25_yrfwd",69,1976,0.0929049203082371,0.0310198616380273
"IRF_poorrec_25_yrfwd",69,1976,0.0811605561671373,0.0311509512580703
"IRF_SQ_25_yrfwd",69,1976,0.0360649935649936,0.0105308661434527
"IRFSelex_poorrec_25_yrfwd",69,1976,0.0830660986933422,0.0326569212978497
"IRFSelex_poorrec_qprior_25_yrfwd",69,1976,0.0676153496386349,0.0182355025024073
"IRFSelex_SQ_25_yrfwd",69,1976,0.00776798577491663,0.0193497642727725
"LRF_poorrec_25_yrfwd",69,1976,0.0839695113195807,0.0467178436381739
"LRF_SQ_25_yrfwd",69,1976,0.0358944658944659,0.0203438605580985
"LRFSelex_poorrec_25_yrfwd",69,1976,0.0966651510075144,0.0386729985033936
"XLRF_poorrec_25_yrfwd",69,1976,0.0863626573493514,0.0397123519194486
"XLRF_SQ_25_yrfwd",69,1976,0.0349163449163449,0.0344453582570074
"HRF_poorrec_25_yrfwd",70,1976,0.0335507057954262,0.0147038857148208
"HRF_SQ_25_yrfwd",70,1976,-0.0498447422776817,0.0183494256245875
"HRFSelex_poorrec_25_yrfwd",70,1976,0.00582863704119432,0.0157666479915979
"IRF_poorrec_25_yrfwd",70,1976,0.0313340730690709,0.0243842299187088
"IRF_SQ_25_yrfwd",70,1976,-0.0541738061382495,0.0219497084036249
"IRFSelex_poorrec_25_yrfwd",70,1976,0.0168860558097146,0.0227253219888792
"IRFSelex_poorrec_qprior_25_yrfwd",70,1976,0.00805041874020086,0.0128405404013527
"IRFSelex_SQ_25_yrfwd",70,1976,0.0862032731762418,0.0108726355099933
"LRF_poorrec_25_yrfwd",70,1976,0.0273719386139481,0.0116513702766772
"LRF_SQ_25_yrfwd",70,1976,-0.048612581788778,0.0327833291457482
"LRFSelex_poorrec_25_yrfwd",70,1976,0.0180317022246136,0.029913402821236
"XLRF_poorrec_25_yrfwd",70,1976,0.0293208247624392,0.0375649790958874
"XLRF_SQ_25_yrfwd",70,1976,-0.0497264768736127,0.013762849513798
"HRF_poorrec_25_yrfwd",71,1976,0.028116659756005,-0.00351601088043842
"HRF_SQ_25_yrfwd",71,1976,0.0585744575298054,0.00603948606626587
"HRFSelex_poorrec_25_yrfwd",71,1976,0.0312527374980291,-0.00773116640110607
"IRF_poorrec_25_yrfwd",71,1976,0.0288378992367126,-0.0137737736488015
"IRF_SQ_25_yrfwd",71,1976,0.0592095908288016,0.0174895401407341
"IRFSelex_poorrec_25_yrfwd",71,1976,0.0284874994890004,-0.00497360260805914
"IRFSelex_poorrec_qprior_25_yrfwd",71,1976,0.0305168980278335,-0.00291050168309709
"IRFSelex_SQ_25_yrfwd",71,1976,0.0444768014144618,-0.0182635931352735
"LRF_poorrec_25_yrfwd",71,1976,0.0299504184356988,-0.0169292880741218
"LRF_SQ_25_yrfwd",71,1976,0.0556326212046045,0.0122974548326033
"LRFSelex_poorrec_25_yrfwd",71,1976,0.02229126395029,-0.00789502842615982
"XLRF_poorrec_25_yrfwd",71,1976,0.0273574603026286,0.00787474074686753
"XLRF_SQ_25_yrfwd",71,1976,0.0517807431375585,0.0366582758905902
"HRF_poorrec_25_yrfwd",72,1976,0.0275996677740864,0.0129248122999518
"HRF_SQ_25_yrfwd",72,1976,0.0522180469474403,0.00576950387260589
"HRFSelex_poorrec_25_yrfwd",72,1976,0.0543646179401993,0.0127734350006165
"IRF_poorrec_25_yrfwd",72,1976,0.0299086378737541,0.0103326711226733
"IRF_SQ_25_yrfwd",72,1976,0.0492233841021113,0.00876739863573165
"IRFSelex_poorrec_25_yrfwd",72,1976,0.0484634551495016,0.0122319100225818
"IRFSelex_poorrec_qprior_25_yrfwd",72,1976,0.0428031561461795,0.00701485526301416
"IRFSelex_SQ_25_yrfwd",72,1976,0.0217016146190397,0.0155403623379522
"LRF_poorrec_25_yrfwd",72,1976,0.0335838870431893,0.0270653247667308
"LRF_SQ_25_yrfwd",72,1976,0.0515614393902422,-0.00253752050226051
"LRFSelex_poorrec_25_yrfwd",72,1976,0.0467068106312292,0.019469929757812
"XLRF_poorrec_25_yrfwd",72,1976,0.0278654485049834,0.0108492266492714
"XLRF_SQ_25_yrfwd",72,1976,0.0514194701886858,-0.00516867644740878
"HRF_poorrec_25_yrfwd",73,1976,0.00449047821954175,-0.00332561881323314
"HRF_SQ_25_yrfwd",73,1976,0.0107818705708278,0.0109163320500076
"HRFSelex_poorrec_25_yrfwd",73,1976,0.00820887097067895,0.000561812657327128
"IRF_poorrec_25_yrfwd",73,1976,0.00182824011858067,-0.00395297628058163
"IRF_SQ_25_yrfwd",73,1976,0.0104119616852271,0.00737847289956205
"IRFSelex_poorrec_25_yrfwd",73,1976,0.01087110907164,-0.000168543797198111
"IRFSelex_poorrec_qprior_25_yrfwd",73,1976,0.0110422789632204,-0.000112362531465315
"IRFSelex_SQ_25_yrfwd",73,1976,0.0452814261739909,-0.00259682294942278
"LRF_poorrec_25_yrfwd",73,1976,0.00247285864644675,-0.0237038123670572
"LRF_SQ_25_yrfwd",73,1976,0.010832489681489,0.0116560520488216
"LRFSelex_poorrec_25_yrfwd",73,1976,0.00758610391833373,-0.00215985754927956
"XLRF_poorrec_25_yrfwd",73,1976,0.0012309664543432,-0.0135974268980293
"XLRF_SQ_25_yrfwd",73,1976,0.0113114243438985,0.019192144610578
"HRF_poorrec_25_yrfwd",74,1976,-0.00459705986877543,0.0221244945636823
"HRF_SQ_25_yrfwd",74,1976,-0.00735985540815054,0.00356438919259725
"HRFSelex_poorrec_25_yrfwd",74,1976,-0.0142306325447381,0.0193482036820578
"IRF_poorrec_25_yrfwd",74,1976,-0.000382132989923153,0.0366676394348789
"IRF_SQ_25_yrfwd",74,1976,-0.0126355039750546,0.0131869915400378
"IRFSelex_poorrec_25_yrfwd",74,1976,-0.00635105029252276,0.0282045559885329
"IRFSelex_poorrec_qprior_25_yrfwd",74,1976,-0.0171195579485572,0.0164517473153939
"IRFSelex_SQ_25_yrfwd",74,1976,0.0333920427626463,0.0330111753901088
"LRF_poorrec_25_yrfwd",74,1976,-0.00116168428936637,0.0257091714355718
"LRF_SQ_25_yrfwd",74,1976,-0.0163235731121036,-0.0113626609944396
"LRFSelex_poorrec_25_yrfwd",74,1976,-0.00839928311851091,0.0298088432433445
"XLRF_poorrec_25_yrfwd",74,1976,-0.0113684564502138,0.0365662010384172
"XLRF_SQ_25_yrfwd",74,1976,-0.0157658849534107,0.00151533358406826
"HRF_poorrec_25_yrfwd",75,1976,0.0207191235222509,0.0210913835104864
"HRF_SQ_25_yrfwd",75,1976,0.050646135477754,-0.0223039624958838
"HRFSelex_poorrec_25_yrfwd",75,1976,0.0204209184715561,0.0211631706833672
"IRF_poorrec_25_yrfwd",75,1976,0.0136398173187689,0.0126907236927323
"IRF_SQ_25_yrfwd",75,1976,0.0508041577413352,-0.00850677998636038
"IRFSelex_poorrec_25_yrfwd",75,1976,0.0158252926902997,0.019593216424281
"IRFSelex_poorrec_qprior_25_yrfwd",75,1976,0.00771248131112187,0.0110333763536174
"IRFSelex_SQ_25_yrfwd",75,1976,0.101473865047371,0.0163284606489249
"LRF_poorrec_25_yrfwd",75,1976,0.0185213931486369,0.034857354205714
"LRF_SQ_25_yrfwd",75,1976,0.0565544123327598,-0.0209649756625878
"LRFSelex_poorrec_25_yrfwd",75,1976,0.0308621802465707,0.0281374505877965
"XLRF_poorrec_25_yrfwd",75,1976,0.0163890227861338,0.0596208076681185
"XLRF_SQ_25_yrfwd",75,1976,0.0582487621589354,-0.0179655203087473
"HRF_poorrec_25_yrfwd",76,1976,0.0568530402544367,-0.00807605694907625
"HRF_SQ_25_yrfwd",76,1976,0.0911098272037828,0.0142481932261
"IRF_poorrec_25_yrfwd",76,1976,0.0538952769884137,-0.00543241627820953
"IRF_SQ_25_yrfwd",76,1976,0.0885231966636118,0.0300476136227085
"IRFSelex_poorrec_25_yrfwd",76,1976,0.0543594858573124,-0.00064920573735566
"IRFSelex_poorrec_qprior_25_yrfwd",76,1976,0.0546323653951108,-0.000374541771551326
"IRFSelex_SQ_25_yrfwd",76,1976,0.0195053846730467,-0.00723958032594493
"LRF_poorrec_25_yrfwd",76,1976,0.0483122243759842,-0.000145134936476066
"LRF_SQ_25_yrfwd",76,1976,0.0837218259818572,0.0274164576775602
"LRFSelex_poorrec_25_yrfwd",76,1976,0.0570380964927139,0.00248758159938708
"XLRF_poorrec_25_yrfwd",76,1976,0.0494727465482307,0.0153562126336062
"XLRF_SQ_25_yrfwd",76,1976,0.0827954204353774,0.0368174561434995
"HRF_poorrec_25_yrfwd",77,1976,0.0623058791755158,0.0268265543873667
"HRF_SQ_25_yrfwd",77,1976,0.0274789384171182,0.0240330970078794
"IRF_poorrec_25_yrfwd",77,1976,0.066154535521809,0.0321075933662411
"IRF_SQ_25_yrfwd",77,1976,0.0285567377289087,0.022157266968693
"IRFSelex_poorrec_25_yrfwd",77,1976,0.0797629424113335,0.0279298920227285
"IRFSelex_poorrec_qprior_25_yrfwd",77,1976,0.0673821770995739,0.0160850084974165
"IRFSelex_SQ_25_yrfwd",77,1976,0.0370829018828849,0.017205512630641
"LRF_poorrec_25_yrfwd",77,1976,0.0653228083528732,0.0281093599549302
"LRF_SQ_25_yrfwd",77,1976,0.0278217247425806,0.0326990572471492
"LRFSelex_poorrec_25_yrfwd",77,1976,0.0735786979633426,0.0319593372483352
"XLRF_poorrec_25_yrfwd",77,1976,0.0657708975287574,0.028874049405181
"XLRF_SQ_25_yrfwd",77,1976,0.0281908792469247,0.0290285478859459
"HRF_poorrec_25_yrfwd",78,1976,0.0312952873626473,0.00742529062100586
"HRF_SQ_25_yrfwd",78,1976,-0.0633120094968014,0.0108351813328382
"HRFSelex_poorrec_25_yrfwd",78,1976,0.0393759286775631,0.0130855531435759
"IRF_poorrec_25_yrfwd",78,1976,0.0267612006921896,0.00475043813584325
"IRF_SQ_25_yrfwd",78,1976,-0.065303699795555,0.0222633871372992
"IRFSelex_poorrec_25_yrfwd",78,1976,0.0181149450589768,-0.000397950632273232
"IRFSelex_poorrec_qprior_25_yrfwd",78,1976,0.0184023382801655,-0.000232528016504737
"IRFSelex_SQ_25_yrfwd",78,1976,0.00109169526717991,0.00923089407802652
"LRF_poorrec_25_yrfwd",78,1976,0.0338940558521208,7.17871728807333e-05
"LRF_SQ_25_yrfwd",78,1976,-0.0598529314779396,0.0186880738096986
"LRFSelex_poorrec_25_yrfwd",78,1976,0.0313564348565174,0.00730668572668131
"XLRF_poorrec_25_yrfwd",78,1976,0.0331358269281332,0.0140843312010462
"XLRF_SQ_25_yrfwd",78,1976,-0.0603343665501549,-0.00537155324033251
"HRF_poorrec_25_yrfwd",79,1976,-0.0093379921934607,0.0396795795144379
"HRF_SQ_25_yrfwd",79,1976,0.0229060565466531,0.0277878782676819
"HRFSelex_poorrec_25_yrfwd",79,1976,-0.00194334177383156,0.0415538489629095
"IRF_poorrec_25_yrfwd",79,1976,-0.011801032763139,0.0504445342651101
"IRF_SQ_25_yrfwd",79,1976,0.0246587549349968,0.0242437767543771
"IRFSelex_poorrec_25_yrfwd",79,1976,-0.00459435850370973,0.0451744194212394
"IRFSelex_poorrec_qprior_25_yrfwd",79,1976,-0.0221258997976492,0.026956083416695
"IRFSelex_SQ_25_yrfwd",79,1976,-0.000458782359976402,0.0290082602066534
"LRF_poorrec_25_yrfwd",79,1976,-0.00641606864447075,0.0444019270174147
"LRF_SQ_25_yrfwd",79,1976,0.0216107121148638,0.028426159870034
"LRFSelex_poorrec_25_yrfwd",79,1976,-0.00595718566515922,0.0553135772952779
"XLRF_poorrec_25_yrfwd",79,1976,-0.00896756858365494,0.0542851480142264
"XLRF_SQ_25_yrfwd",79,1976,0.0211533581583094,0.0262382116878882
"HRF_poorrec_25_yrfwd",80,1976,0.0485757853492197,0.0353302131922976
"HRF_SQ_25_yrfwd",80,1976,0.0116905124520045,0.0161240232652864
"HRFSelex_poorrec_25_yrfwd",80,1976,0.0392864718619049,0.040040075969556
"IRF_poorrec_25_yrfwd",80,1976,0.0467907643171894,0.0318344899911515
"IRF_SQ_25_yrfwd",80,1976,0.0124069585362192,0.0199334252001068
"IRFSelex_poorrec_qprior_25_yrfwd",80,1976,0.0242978983978836,0.0244341688215824
"IRFSelex_SQ_25_yrfwd",80,1976,0.0192046392516245,0.016589079298296
"LRF_poorrec_25_yrfwd",80,1976,0.049568353097972,0.0383483956347157
"LRF_SQ_25_yrfwd",80,1976,0.0132992985692529,-0.00613624269058324
"LRFSelex_poorrec_25_yrfwd",80,1976,0.0459662927194355,0.0450339662569076
"XLRF_poorrec_25_yrfwd",80,1976,0.0526821341807512,0.0191546904334229
"XLRF_SQ_25_yrfwd",80,1976,0.0159891889572921,0.0173397234321135
"HRF_poorrec_25_yrfwd",81,1976,0.106813611972885,0.041157458921351
"HRF_SQ_25_yrfwd",81,1976,-0.00701588478102527,0.000669493416648089
"HRFSelex_poorrec_25_yrfwd",81,1976,0.112167536913587,0.0485983554495048
